material,material_category,old_material_number,procurement_group,container_reqmts,heel_type,upper_material,lining_material,in_sole_material,assortment_group,material_description,material_group,x_plant_matl_status,description,ext_material_group,brand,characteristic_value,color_number,color_name,characteristic_value,characteristic_value,item_type,text_lab_engineering_office,condition_amount
223-204734-021,2,204734,462,GT,,,,,,"223-204734, 9, BLUE/NAVY, 1",M70001890,5,NOT ASSIGNED,223,CRC,DN,17,BLUE/NAVY,9,1,1,LEATHER-F/W,5495
223-204764,1,204764,,KI,NULL,NA,NA,,,223-204764,M70001913,,,223,CRC,,0,,,,1,LEATHER-F/W,0
223-204764-001,2,204764,498,KI,,,,,,"223-204764, 10, BLUE, 1",M70001913,5,NOT ASSIGNED,223,CRC,D,45,BLUE,10,1,1,LEATHER-F/W,2995
223-204764-002,2,204764,498,KI,,,,,,"223-204764, 11, BLUE, 1",M70001913,5,NOT ASSIGNED,223,CRC,D,45,BLUE,11,1,1,LEATHER-F/W,2995
223-204764-003,2,204764,498,KI,,,,,,"223-204764, 12, BLUE, 1",M70001913,5,NOT ASSIGNED,223,CRC,D,45,BLUE,12,1,1,LEATHER-F/W,2995
223-204764-004,2,204764,498,KI,,,,,,"223-204764, 13, BLUE, 1",M70001913,5,NOT ASSIGNED,223,CRC,D,45,BLUE,13,1,1,LEATHER-F/W,2995
223-204764-005,2,204764,498,KI,,,,,,"223-204764, 6, BLUE, 1",M70001913,5,NOT ASSIGNED,223,CRC,D,45,BLUE,6,1,1,LEATHER-F/W,2995
223-204764-006,2,204764,498,KI,,,,,,"223-204764, 7, BLUE, 1",M70001913,5,NOT ASSIGNED,223,CRC,D,45,BLUE,7,1,1,LEATHER-F/W,2995
223-204764-007,2,204764,498,KI,,,,,,"223-204764, 8, BLUE, 1",M70001913,5,NOT ASSIGNED,223,CRC,D,45,BLUE,8,1,1,LEATHER-F/W,2995
223-204764-008,2,204764,498,KI,,,,,,"223-204764, 9, BLUE, 1",M70001913,5,NOT ASSIGNED,223,CRC,D,45,BLUE,9,1,1,LEATHER-F/W,2995
223-204764-009,2,204764,498,KI,,,,,,"223-204764, 1, BLUE, 1",M70001913,5,NOT ASSIGNED,223,CRC,D,45,BLUE,1,1,1,LEATHER-F/W,2995
223-204764-010,2,204764,498,KI,,,,,,"223-204764, 2, BLUE, 1",M70001913,5,NOT ASSIGNED,223,CRC,D,45,BLUE,2,1,1,LEATHER-F/W,2995
223-204764-011,2,204764,498,KI,,,,,,"223-204764, 3, BLUE, 1",M70001913,5,NOT ASSIGNED,223,CRC,D,45,BLUE,3,1,1,LEATHER-F/W,2995
223-204764-012,2,204764,911,KI,,,,,,"223-204764, 10, MULTI, 1",M70001913,5,NOT ASSIGNED,223,CRC,MM,13,MULTI,10,1,1,LEATHER-F/W,2995
223-204764-013,2,204764,911,KI,,,,,,"223-204764, 11, MULTI, 1",M70001913,5,NOT ASSIGNED,223,CRC,MM,13,MULTI,11,1,1,LEATHER-F/W,2995
223-204764-014,2,204764,911,KI,,,,,,"223-204764, 12, MULTI, 1",M70001913,5,NOT ASSIGNED,223,CRC,MM,13,MULTI,12,1,1,LEATHER-F/W,2995
223-204764-015,2,204764,911,KI,,,,,,"223-204764, 13, MULTI, 1",M70001913,5,NOT ASSIGNED,223,CRC,MM,13,MULTI,13,1,1,LEATHER-F/W,2995
223-204764-016,2,204764,911,KI,,,,,,"223-204764, 6, MULTI, 1",M70001913,5,NOT ASSIGNED,223,CRC,MM,13,MULTI,6,1,1,LEATHER-F/W,2995
223-204764-017,2,204764,911,KI,,,,,,"223-204764, 7, MULTI, 1",M70001913,5,NOT ASSIGNED,223,CRC,MM,13,MULTI,7,1,1,LEATHER-F/W,2995
223-204764-018,2,204764,911,KI,,,,,,"223-204764, 8, MULTI, 1",M70001913,5,NOT ASSIGNED,223,CRC,MM,13,MULTI,8,1,1,LEATHER-F/W,2995
223-204764-019,2,204764,911,KI,,,,,,"223-204764, 9, MULTI, 1",M70001913,5,NOT ASSIGNED,223,CRC,MM,13,MULTI,9,1,1,LEATHER-F/W,2995
223-204764-020,2,204764,911,KI,,,,,,"223-204764, 1, MULTI, 1",M70001913,5,NOT ASSIGNED,223,CRC,MM,13,MULTI,1,1,1,LEATHER-F/W,2995
223-204764-021,2,204764,911,KI,,,,,,"223-204764, 2, MULTI, 1",M70001913,5,NOT ASSIGNED,223,CRC,MM,13,MULTI,2,1,1,LEATHER-F/W,2995
223-204764-022,2,204764,911,KI,,,,,,"223-204764, 3, MULTI, 1",M70001913,5,NOT ASSIGNED,223,CRC,MM,13,MULTI,3,1,1,LEATHER-F/W,2995
223-204800,1,204800,,KI,NULL,NA,NA,,,223-204800,M70001912,,,223,CRC,,0,,,,1,LEATHER-F/W,0
223-204800-001,2,204800,90N,KI,,,,,,"223-204800, 10, MULTI, 1",M70001912,5,NOT ASSIGNED,223,CRC,MM,13,MULTI,10,1,1,LEATHER-F/W,2795
223-204800-002,2,204800,90N,KI,,,,,,"223-204800, 11, MULTI, 1",M70001912,5,NOT ASSIGNED,223,CRC,MM,13,MULTI,11,1,1,LEATHER-F/W,2795
223-204800-003,2,204800,90N,KI,,,,,,"223-204800, 12, MULTI, 1",M70001912,5,NOT ASSIGNED,223,CRC,MM,13,MULTI,12,1,1,LEATHER-F/W,2795
223-204800-004,2,204800,90N,KI,,,,,,"223-204800, 13, MULTI, 1",M70001912,5,NOT ASSIGNED,223,CRC,MM,13,MULTI,13,1,1,LEATHER-F/W,2795
223-204800-005,2,204800,90N,KI,,,,,,"223-204800, 6, MULTI, 1",M70001912,5,NOT ASSIGNED,223,CRC,MM,13,MULTI,6,1,1,LEATHER-F/W,2795
223-204800-006,2,204800,90N,KI,,,,,,"223-204800, 7, MULTI, 1",M70001912,5,NOT ASSIGNED,223,CRC,MM,13,MULTI,7,1,1,LEATHER-F/W,2795
223-204800-007,2,204800,90N,KI,,,,,,"223-204800, 8, MULTI, 1",M70001912,5,NOT ASSIGNED,223,CRC,MM,13,MULTI,8,1,1,LEATHER-F/W,2795
223-204800-008,2,204800,90N,KI,,,,,,"223-204800, 9, MULTI, 1",M70001912,5,NOT ASSIGNED,223,CRC,MM,13,MULTI,9,1,1,LEATHER-F/W,2795
223-204800-009,2,204800,90N,KI,,,,,,"223-204800, 1, MULTI, 1",M70001912,5,NOT ASSIGNED,223,CRC,MM,13,MULTI,1,1,1,LEATHER-F/W,2795
223-204800-010,2,204800,90N,KI,,,,,,"223-204800, 2, MULTI, 1",M70001912,5,NOT ASSIGNED,223,CRC,MM,13,MULTI,2,1,1,LEATHER-F/W,2795
223-204800-011,2,204800,90N,KI,,,,,,"223-204800, 3, MULTI, 1",M70001912,5,NOT ASSIGNED,223,CRC,MM,13,MULTI,3,1,1,LEATHER-F/W,2795
223-204800-012,2,204800,90Q,KI,,,,,,"223-204800, 10, PINK/MULTY, 1",M70001912,5,NOT ASSIGNED,223,CRC,PM,74,PINK/MULTY,10,1,1,LEATHER-F/W,2795
223-204800-013,2,204800,90Q,KI,,,,,,"223-204800, 11, PINK/MULTY, 1",M70001912,5,NOT ASSIGNED,223,CRC,PM,74,PINK/MULTY,11,1,1,LEATHER-F/W,2795
223-204800-014,2,204800,90Q,KI,,,,,,"223-204800, 12, PINK/MULTY, 1",M70001912,5,NOT ASSIGNED,223,CRC,PM,74,PINK/MULTY,12,1,1,LEATHER-F/W,2795
223-204800-015,2,204800,90Q,KI,,,,,,"223-204800, 13, PINK/MULTY, 1",M70001912,5,NOT ASSIGNED,223,CRC,PM,74,PINK/MULTY,13,1,1,LEATHER-F/W,2795
223-204800-016,2,204800,90Q,KI,,,,,,"223-204800, 6, PINK/MULTY, 1",M70001912,5,NOT ASSIGNED,223,CRC,PM,74,PINK/MULTY,6,1,1,LEATHER-F/W,2795
223-204800-017,2,204800,90Q,KI,,,,,,"223-204800, 7, PINK/MULTY, 1",M70001912,5,NOT ASSIGNED,223,CRC,PM,74,PINK/MULTY,7,1,1,LEATHER-F/W,2795
223-204800-018,2,204800,90Q,KI,,,,,,"223-204800, 8, PINK/MULTY, 1",M70001912,5,NOT ASSIGNED,223,CRC,PM,74,PINK/MULTY,8,1,1,LEATHER-F/W,2795
223-204800-019,2,204800,90Q,KI,,,,,,"223-204800, 9, PINK/MULTY, 1",M70001912,5,NOT ASSIGNED,223,CRC,PM,74,PINK/MULTY,9,1,1,LEATHER-F/W,2795
223-204800-020,2,204800,90Q,KI,,,,,,"223-204800, 1, PINK/MULTY, 1",M70001912,5,NOT ASSIGNED,223,CRC,PM,74,PINK/MULTY,1,1,1,LEATHER-F/W,2795
223-204800-021,2,204800,90Q,KI,,,,,,"223-204800, 2, PINK/MULTY, 1",M70001912,5,NOT ASSIGNED,223,CRC,PM,74,PINK/MULTY,2,1,1,LEATHER-F/W,2795
223-204800-022,2,204800,90Q,KI,,,,,,"223-204800, 3, PINK/MULTY, 1",M70001912,5,NOT ASSIGNED,223,CRC,PM,74,PINK/MULTY,3,1,1,LEATHER-F/W,2795
223-204804,1,204804,,LT,NULL,NA,NA,,,223-204804,M70001939,,,223,CRC,,0,,,,1,LEATHER-F/W,0
223-204804-001,2,204804,410,LT,,,,,,"223-204804, 10, BLUE/NAVY, 1",M70001939,5,NOT ASSIGNED,223,CRC,DN,17,BLUE/NAVY,10,1,1,LEATHER-F/W,3495
223-204804-002,2,204804,410,LT,,,,,,"223-204804, 11, BLUE/NAVY, 1",M70001939,5,NOT ASSIGNED,223,CRC,DN,17,BLUE/NAVY,11,1,1,LEATHER-F/W,3495
223-204804-003,2,204804,410,LT,,,,,,"223-204804, 4, BLUE/NAVY, 1",M70001939,5,NOT ASSIGNED,223,CRC,DN,17,BLUE/NAVY,4,1,1,LEATHER-F/W,3495
223-204804-004,2,204804,410,LT,,,,,,"223-204804, 5, BLUE/NAVY, 1",M70001939,5,NOT ASSIGNED,223,CRC,DN,17,BLUE/NAVY,5,1,1,LEATHER-F/W,3495
223-204804-005,2,204804,410,LT,,,,,,"223-204804, 6, BLUE/NAVY, 1",M70001939,5,NOT ASSIGNED,223,CRC,DN,17,BLUE/NAVY,6,1,1,LEATHER-F/W,3495
223-204804-006,2,204804,410,LT,,,,,,"223-204804, 7, BLUE/NAVY, 1",M70001939,5,NOT ASSIGNED,223,CRC,DN,17,BLUE/NAVY,7,1,1,LEATHER-F/W,3495
223-204804-007,2,204804,410,LT,,,,,,"223-204804, 8, BLUE/NAVY, 1",M70001939,5,NOT ASSIGNED,223,CRC,DN,17,BLUE/NAVY,8,1,1,LEATHER-F/W,3495
223-204804-008,2,204804,410,LT,,,,,,"223-204804, 9, BLUE/NAVY, 1",M70001939,5,NOT ASSIGNED,223,CRC,DN,17,BLUE/NAVY,9,1,1,LEATHER-F/W,3495
223-204804-009,2,204804,6X0,LT,,,,,,"223-204804, 10, PINK, 1",M70001939,5,NOT ASSIGNED,223,CRC,P,24,PINK,10,1,1,LEATHER-F/W,3495
223-204804-010,2,204804,6X0,LT,,,,,,"223-204804, 11, PINK, 1",M70001939,5,NOT ASSIGNED,223,CRC,P,24,PINK,11,1,1,LEATHER-F/W,3495
223-204804-011,2,204804,6X0,LT,,,,,,"223-204804, 4, PINK, 1",M70001939,5,NOT ASSIGNED,223,CRC,P,24,PINK,4,1,1,LEATHER-F/W,3495
223-204804-012,2,204804,6X0,LT,,,,,,"223-204804, 5, PINK, 1",M70001939,5,NOT ASSIGNED,223,CRC,P,24,PINK,5,1,1,LEATHER-F/W,3495
223-204804-013,2,204804,6X0,LT,,,,,,"223-204804, 6, PINK, 1",M70001939,5,NOT ASSIGNED,223,CRC,P,24,PINK,6,1,1,LEATHER-F/W,3495
223-204804-014,2,204804,6X0,LT,,,,,,"223-204804, 7, PINK, 1",M70001939,5,NOT ASSIGNED,223,CRC,P,24,PINK,7,1,1,LEATHER-F/W,3495
223-204804-015,2,204804,6X0,LT,,,,,,"223-204804, 8, PINK, 1",M70001939,5,NOT ASSIGNED,223,CRC,P,24,PINK,8,1,1,LEATHER-F/W,3495
223-204804-016,2,204804,6X0,LT,,,,,,"223-204804, 9, PINK, 1",M70001939,5,NOT ASSIGNED,223,CRC,P,24,PINK,9,1,1,LEATHER-F/W,3495
223-204804-017,2,204804,1,LT,,,,,,"223-204804, 10, BLACK, 1",M70001939,5,NOT ASSIGNED,223,CRC,C,11,BLACK,10,1,1,LEATHER-F/W,3495
223-204804-018,2,204804,1,LT,,,,,,"223-204804, 11, BLACK, 1",M70001939,5,NOT ASSIGNED,223,CRC,C,11,BLACK,11,1,1,LEATHER-F/W,3495
223-204804-019,2,204804,1,LT,,,,,,"223-204804, 4, BLACK, 1",M70001939,5,NOT ASSIGNED,223,CRC,C,11,BLACK,4,1,1,LEATHER-F/W,3495
223-204804-020,2,204804,1,LT,,,,,,"223-204804, 5, BLACK, 1",M70001939,5,NOT ASSIGNED,223,CRC,C,11,BLACK,5,1,1,LEATHER-F/W,3495
223-204804-021,2,204804,1,LT,,,,,,"223-204804, 6, BLACK, 1",M70001939,5,NOT ASSIGNED,223,CRC,C,11,BLACK,6,1,1,LEATHER-F/W,3495
223-204804-022,2,204804,1,LT,,,,,,"223-204804, 7, BLACK, 1",M70001939,5,NOT ASSIGNED,223,CRC,C,11,BLACK,7,1,1,LEATHER-F/W,3495
223-204804-023,2,204804,1,LT,,,,,,"223-204804, 8, BLACK, 1",M70001939,5,NOT ASSIGNED,223,CRC,C,11,BLACK,8,1,1,LEATHER-F/W,3495
223-204804-024,2,204804,1,LT,,,,,,"223-204804, 9, BLACK, 1",M70001939,5,NOT ASSIGNED,223,CRC,C,11,BLACK,9,1,1,LEATHER-F/W,3495
223-204804-025,2,204804,101,LT,,,,,,"223-204804, 10, OFF/WHITE, 1",M70001939,5,NOT ASSIGNED,223,CRC,OA,66,OFF/WHITE,10,1,1,LEATHER-F/W,3495
223-204804-026,2,204804,101,LT,,,,,,"223-204804, 11, OFF/WHITE, 1",M70001939,5,NOT ASSIGNED,223,CRC,OA,66,OFF/WHITE,11,1,1,LEATHER-F/W,3495
223-204804-027,2,204804,101,LT,,,,,,"223-204804, 4, OFF/WHITE, 1",M70001939,5,NOT ASSIGNED,223,CRC,OA,66,OFF/WHITE,4,1,1,LEATHER-F/W,3495
223-204804-028,2,204804,101,LT,,,,,,"223-204804, 5, OFF/WHITE, 1",M70001939,5,NOT ASSIGNED,223,CRC,OA,66,OFF/WHITE,5,1,1,LEATHER-F/W,3495
223-204804-029,2,204804,101,LT,,,,,,"223-204804, 6, OFF/WHITE, 1",M70001939,5,NOT ASSIGNED,223,CRC,OA,66,OFF/WHITE,6,1,1,LEATHER-F/W,3495
223-204804-030,2,204804,101,LT,,,,,,"223-204804, 7, OFF/WHITE, 1",M70001939,5,NOT ASSIGNED,223,CRC,OA,66,OFF/WHITE,7,1,1,LEATHER-F/W,3495
223-204804-031,2,204804,101,LT,,,,,,"223-204804, 8, OFF/WHITE, 1",M70001939,5,NOT ASSIGNED,223,CRC,OA,66,OFF/WHITE,8,1,1,LEATHER-F/W,3495
223-204804-032,2,204804,101,LT,,,,,,"223-204804, 9, OFF/WHITE, 1",M70001939,5,NOT ASSIGNED,223,CRC,OA,66,OFF/WHITE,9,1,1,LEATHER-F/W,3495
223-204804-033,2,204804,3N9,LT,,,,,,"223-204804, 10, GREEN, 1",M70001939,5,NOT ASSIGNED,223,CRC,H,21,GREEN,10,1,1,LEATHER-F/W,3495
223-204804-034,2,204804,3N9,LT,,,,,,"223-204804, 11, GREEN, 1",M70001939,5,NOT ASSIGNED,223,CRC,H,21,GREEN,11,1,1,LEATHER-F/W,3495
223-204804-035,2,204804,3N9,LT,,,,,,"223-204804, 4, GREEN, 1",M70001939,5,NOT ASSIGNED,223,CRC,H,21,GREEN,4,1,1,LEATHER-F/W,3495
223-204804-036,2,204804,3N9,LT,,,,,,"223-204804, 5, GREEN, 1",M70001939,5,NOT ASSIGNED,223,CRC,H,21,GREEN,5,1,1,LEATHER-F/W,3495
223-204804-037,2,204804,3N9,LT,,,,,,"223-204804, 6, GREEN, 1",M70001939,5,NOT ASSIGNED,223,CRC,H,21,GREEN,6,1,1,LEATHER-F/W,3495
223-204804-038,2,204804,3N9,LT,,,,,,"223-204804, 7, GREEN, 1",M70001939,5,NOT ASSIGNED,223,CRC,H,21,GREEN,7,1,1,LEATHER-F/W,3495
223-204804-039,2,204804,3N9,LT,,,,,,"223-204804, 8, GREEN, 1",M70001939,5,NOT ASSIGNED,223,CRC,H,21,GREEN,8,1,1,LEATHER-F/W,3495
223-204804-040,2,204804,3N9,LT,,,,,,"223-204804, 9, GREEN, 1",M70001939,5,NOT ASSIGNED,223,CRC,H,21,GREEN,9,1,1,LEATHER-F/W,3495
223-204804-041,2,204804,6OH,LT,,,,,,"223-204804, 10, PINK, 2",M70001939,5,NOT ASSIGNED,223,CRC,P,24,PINK,10,2,1,LEATHER-F/W,3495
223-204804-042,2,204804,6OH,LT,,,,,,"223-204804, 11, PINK, 2",M70001939,5,NOT ASSIGNED,223,CRC,P,24,PINK,11,2,1,LEATHER-F/W,3495
223-204804-043,2,204804,6OH,LT,,,,,,"223-204804, 4, PINK, 2",M70001939,5,NOT ASSIGNED,223,CRC,P,24,PINK,4,2,1,LEATHER-F/W,3495
223-204804-044,2,204804,6OH,LT,,,,,,"223-204804, 5, PINK, 2",M70001939,5,NOT ASSIGNED,223,CRC,P,24,PINK,5,2,1,LEATHER-F/W,3495
223-204804-045,2,204804,6OH,LT,,,,,,"223-204804, 6, PINK, 2",M70001939,5,NOT ASSIGNED,223,CRC,P,24,PINK,6,2,1,LEATHER-F/W,3495
223-204804-046,2,204804,6OH,LT,,,,,,"223-204804, 7, PINK, 2",M70001939,5,NOT ASSIGNED,223,CRC,P,24,PINK,7,2,1,LEATHER-F/W,3495
223-204804-047,2,204804,6OH,LT,,,,,,"223-204804, 8, PINK, 2",M70001939,5,NOT ASSIGNED,223,CRC,P,24,PINK,8,2,1,LEATHER-F/W,3495
223-204804-048,2,204804,6OH,LT,,,,,,"223-204804, 9, PINK, 2",M70001939,5,NOT ASSIGNED,223,CRC,P,24,PINK,9,2,1,LEATHER-F/W,3495
223-204817,1,204817,,KI,NULL,NA,NA,,,223-204817,M70001905,,,223,CRC,,0,,,,1,LEATHER-F/W,0
223-204817-001,2,204817,6MW,KI,,,,,,"223-204817, 10, PINK, 1",M70001905,5,NOT ASSIGNED,223,CRC,P,24,PINK,10,1,1,LEATHER-F/W,2795
223-204817-002,2,204817,6MW,KI,,,,,,"223-204817, 11, PINK, 1",M70001905,5,NOT ASSIGNED,223,CRC,P,24,PINK,11,1,1,LEATHER-F/W,2795
223-204817-003,2,204817,6MW,KI,,,,,,"223-204817, 12, PINK, 1",M70001905,5,NOT ASSIGNED,223,CRC,P,24,PINK,12,1,1,LEATHER-F/W,2795
223-204817-004,2,204817,6MW,KI,,,,,,"223-204817, 13, PINK, 1",M70001905,5,NOT ASSIGNED,223,CRC,P,24,PINK,13,1,1,LEATHER-F/W,2795
223-204817-005,2,204817,6MW,KI,,,,,,"223-204817, 4, PINK, 1",M70001905,5,NOT ASSIGNED,223,CRC,P,24,PINK,4,1,1,LEATHER-F/W,2795
223-204817-006,2,204817,6MW,KI,,,,,,"223-204817, 5, PINK, 1",M70001905,5,NOT ASSIGNED,223,CRC,P,24,PINK,5,1,1,LEATHER-F/W,2795
223-204817-007,2,204817,6MW,KI,,,,,,"223-204817, 6, PINK, 1",M70001905,5,NOT ASSIGNED,223,CRC,P,24,PINK,6,1,1,LEATHER-F/W,2795
223-204817-008,2,204817,6MW,KI,,,,,,"223-204817, 7, PINK, 1",M70001905,5,NOT ASSIGNED,223,CRC,P,24,PINK,7,1,1,LEATHER-F/W,2795
223-204817-009,2,204817,6MW,KI,,,,,,"223-204817, 8, PINK, 1",M70001905,5,NOT ASSIGNED,223,CRC,P,24,PINK,8,1,1,LEATHER-F/W,2795
223-204817-010,2,204817,6MW,KI,,,,,,"223-204817, 9, PINK, 1",M70001905,5,NOT ASSIGNED,223,CRC,P,24,PINK,9,1,1,LEATHER-F/W,2795
223-204817-011,2,204817,6MW,KI,,,,,,"223-204817, 1, PINK, 1",M70001905,5,NOT ASSIGNED,223,CRC,P,24,PINK,1,1,1,LEATHER-F/W,2795
223-204817-012,2,204817,6MW,KI,,,,,,"223-204817, 2, PINK, 1",M70001905,5,NOT ASSIGNED,223,CRC,P,24,PINK,2,1,1,LEATHER-F/W,2795
223-204817-013,2,204817,6MW,KI,,,,,,"223-204817, 3, PINK, 1",M70001905,5,NOT ASSIGNED,223,CRC,P,24,PINK,3,1,1,LEATHER-F/W,2795
223-204835,1,204835,,GT,NULL,NA,NA,,,223-204835,M70001886,,,223,CRC,,0,,,,1,LEATHER-F/W,0
223-204835-001,2,204835,4FT,GT,,,,,,"223-204835, 10, BLUE, 1",M70001886,5,NOT ASSIGNED,223,CRC,D,45,BLUE,10,1,1,LEATHER-F/W,5995
223-204835-002,2,204835,4FT,GT,,,,,,"223-204835, 11, BLUE, 1",M70001886,5,NOT ASSIGNED,223,CRC,D,45,BLUE,11,1,1,LEATHER-F/W,5995
223-204835-003,2,204835,4FT,GT,,,,,,"223-204835, 12, BLUE, 1",M70001886,5,NOT ASSIGNED,223,CRC,D,45,BLUE,12,1,1,LEATHER-F/W,5995
223-204835-004,2,204835,4FT,GT,,,,,,"223-204835, 13, BLUE, 1",M70001886,5,NOT ASSIGNED,223,CRC,D,45,BLUE,13,1,1,LEATHER-F/W,5995
223-204835-005,2,204835,4FT,GT,,,,,,"223-204835, 7, BLUE, 1",M70001886,5,NOT ASSIGNED,223,CRC,D,45,BLUE,7,1,1,LEATHER-F/W,5995
223-204835-006,2,204835,4FT,GT,,,,,,"223-204835, 8, BLUE, 1",M70001886,5,NOT ASSIGNED,223,CRC,D,45,BLUE,8,1,1,LEATHER-F/W,5995
223-204835-007,2,204835,4FT,GT,,,,,,"223-204835, 9, BLUE, 1",M70001886,5,NOT ASSIGNED,223,CRC,D,45,BLUE,9,1,1,LEATHER-F/W,5995
223-204872,1,204872,,GT,NULL,NA,NA,,,223-204872,M70001892,,,223,CRC,,0,,,,1,LEATHER-F/W,0
223-204872-001,2,204872,07I,GT,,,,,,"223-204872, 10, WHITE/GREY, 1",M70001892,5,NOT ASSIGNED,223,CRC,AR,71,WHITE/GREY,10,1,1,LEATHER-F/W,4495
223-204872-002,2,204872,07I,GT,,,,,,"223-204872, 11, WHITE/GREY, 1",M70001892,5,NOT ASSIGNED,223,CRC,AR,71,WHITE/GREY,11,1,1,LEATHER-F/W,4495
223-204872-003,2,204872,07I,GT,,,,,,"223-204872, 12, WHITE/GREY, 1",M70001892,5,NOT ASSIGNED,223,CRC,AR,71,WHITE/GREY,12,1,1,LEATHER-F/W,4495
223-204872-004,2,204872,07I,GT,,,,,,"223-204872, 13, WHITE/GREY, 1",M70001892,5,NOT ASSIGNED,223,CRC,AR,71,WHITE/GREY,13,1,1,LEATHER-F/W,4495
223-204872-005,2,204872,07I,GT,,,,,,"223-204872, 4, WHITE/GREY, 1",M70001892,5,NOT ASSIGNED,223,CRC,AR,71,WHITE/GREY,4,1,1,LEATHER-F/W,4495
223-204872-006,2,204872,07I,GT,,,,,,"223-204872, 5, WHITE/GREY, 1",M70001892,5,NOT ASSIGNED,223,CRC,AR,71,WHITE/GREY,5,1,1,LEATHER-F/W,4495
223-204872-007,2,204872,07I,GT,,,,,,"223-204872, 6, WHITE/GREY, 1",M70001892,5,NOT ASSIGNED,223,CRC,AR,71,WHITE/GREY,6,1,1,LEATHER-F/W,4495
223-204872-008,2,204872,07I,GT,,,,,,"223-204872, 7, WHITE/GREY, 1",M70001892,5,NOT ASSIGNED,223,CRC,AR,71,WHITE/GREY,7,1,1,LEATHER-F/W,4495
223-204872-009,2,204872,07I,GT,,,,,,"223-204872, 8, WHITE/GREY, 1",M70001892,5,NOT ASSIGNED,223,CRC,AR,71,WHITE/GREY,8,1,1,LEATHER-F/W,4495
223-204872-010,2,204872,07I,GT,,,,,,"223-204872, 9, WHITE/GREY, 1",M70001892,5,NOT ASSIGNED,223,CRC,AR,71,WHITE/GREY,9,1,1,LEATHER-F/W,4495
223-204872-011,2,204872,143,GT,,,,,,"223-204872, 10, WHITE, 1",M70001892,5,NOT ASSIGNED,223,CRC,A,16,WHITE,10,1,1,LEATHER-F/W,4495
223-204872-012,2,204872,143,GT,,,,,,"223-204872, 11, WHITE, 1",M70001892,5,NOT ASSIGNED,223,CRC,A,16,WHITE,11,1,1,LEATHER-F/W,4495
223-204872-013,2,204872,143,GT,,,,,,"223-204872, 12, WHITE, 1",M70001892,5,NOT ASSIGNED,223,CRC,A,16,WHITE,12,1,1,LEATHER-F/W,4495
223-204872-014,2,204872,143,GT,,,,,,"223-204872, 13, WHITE, 1",M70001892,5,NOT ASSIGNED,223,CRC,A,16,WHITE,13,1,1,LEATHER-F/W,4495
223-204872-015,2,204872,143,GT,,,,,,"223-204872, 4, WHITE, 1",M70001892,5,NOT ASSIGNED,223,CRC,A,16,WHITE,4,1,1,LEATHER-F/W,4495
223-204872-016,2,204872,143,GT,,,,,,"223-204872, 5, WHITE, 1",M70001892,5,NOT ASSIGNED,223,CRC,A,16,WHITE,5,1,1,LEATHER-F/W,4495
223-204872-017,2,204872,143,GT,,,,,,"223-204872, 6, WHITE, 1",M70001892,5,NOT ASSIGNED,223,CRC,A,16,WHITE,6,1,1,LEATHER-F/W,4495
223-204872-018,2,204872,143,GT,,,,,,"223-204872, 7, WHITE, 1",M70001892,5,NOT ASSIGNED,223,CRC,A,16,WHITE,7,1,1,LEATHER-F/W,4495
223-204872-019,2,204872,143,GT,,,,,,"223-204872, 8, WHITE, 1",M70001892,5,NOT ASSIGNED,223,CRC,A,16,WHITE,8,1,1,LEATHER-F/W,4495
223-204872-020,2,204872,143,GT,,,,,,"223-204872, 9, WHITE, 1",M70001892,5,NOT ASSIGNED,223,CRC,A,16,WHITE,9,1,1,LEATHER-F/W,4495
223-204872-021,2,204872,462,GT,,,,,,"223-204872, 10, BLUE/NAVY, 1",M70001892,5,NOT ASSIGNED,223,CRC,DN,17,BLUE/NAVY,10,1,1,LEATHER-F/W,4495
223-204872-022,2,204872,462,GT,,,,,,"223-204872, 11, BLUE/NAVY, 1",M70001892,5,NOT ASSIGNED,223,CRC,DN,17,BLUE/NAVY,11,1,1,LEATHER-F/W,4495
223-204872-023,2,204872,462,GT,,,,,,"223-204872, 12, BLUE/NAVY, 1",M70001892,5,NOT ASSIGNED,223,CRC,DN,17,BLUE/NAVY,12,1,1,LEATHER-F/W,4495
223-204872-024,2,204872,462,GT,,,,,,"223-204872, 13, BLUE/NAVY, 1",M70001892,5,NOT ASSIGNED,223,CRC,DN,17,BLUE/NAVY,13,1,1,LEATHER-F/W,4495
223-204872-025,2,204872,462,GT,,,,,,"223-204872, 4, BLUE/NAVY, 1",M70001892,5,NOT ASSIGNED,223,CRC,DN,17,BLUE/NAVY,4,1,1,LEATHER-F/W,4495
223-204872-026,2,204872,462,GT,,,,,,"223-204872, 5, BLUE/NAVY, 1",M70001892,5,NOT ASSIGNED,223,CRC,DN,17,BLUE/NAVY,5,1,1,LEATHER-F/W,4495
223-204872-027,2,204872,462,GT,,,,,,"223-204872, 6, BLUE/NAVY, 1",M70001892,5,NOT ASSIGNED,223,CRC,DN,17,BLUE/NAVY,6,1,1,LEATHER-F/W,4495
223-204872-028,2,204872,462,GT,,,,,,"223-204872, 7, BLUE/NAVY, 1",M70001892,5,NOT ASSIGNED,223,CRC,DN,17,BLUE/NAVY,7,1,1,LEATHER-F/W,4495
223-204872-029,2,204872,462,GT,,,,,,"223-204872, 8, BLUE/NAVY, 1",M70001892,5,NOT ASSIGNED,223,CRC,DN,17,BLUE/NAVY,8,1,1,LEATHER-F/W,4495
